recording_id,segment_id,split,signer_id,text_format,segment_text,gold_gloss_sequence,vietnamese_translation,fingerspelled_items_FS,classifier_or_NM_notes,annotator_id,double_annotated,iaa_reviewed,annotation_status,notes
VSL_EVAL_001107,FLEURS_12041,si_test,SIGNER_09,eval_sentence,ngày nay con người viết tin nhắn trên màn hình máy tính không bao giờ phải dúng đến gọt bút chì nữa,,,,,,no,no,pending,
VSL_EVAL_001108,FLEURS_12041,si_test,SIGNER_10,eval_sentence,ngày nay con người viết tin nhắn trên màn hình máy tính không bao giờ phải dúng đến gọt bút chì nữa,,,,,,no,no,pending,
VSL_EVAL_001109,FLEURS_12042,si_test,SIGNER_09,eval_sentence,kể từ khi thành lập A-xun-xi-ôn vào năm 1537 Pa-ra-goay đã cố gắng duy trì những đặc điểm và bản sắc bản địa của mình,,,,,,no,no,pending,
VSL_EVAL_001110,FLEURS_12042,si_test,SIGNER_10,eval_sentence,kể từ khi thành lập A-xun-xi-ôn vào năm 1537 Pa-ra-goay đã cố gắng duy trì những đặc điểm và bản sắc bản địa của mình,,,,,,no,no,pending,
VSL_EVAL_001111,FLEURS_12043,si_test,SIGNER_09,eval_sentence,A-pi-a là thủ đô của Xa-moa thành phố này nằm trên hòn đảo U-pô-lu và có dân số gần 40.000 người,,,,,,no,no,pending,
VSL_EVAL_001112,FLEURS_12043,si_test,SIGNER_10,eval_sentence,A-pi-a là thủ đô của Xa-moa thành phố này nằm trên hòn đảo U-pô-lu và có dân số gần 40.000 người,,,,,,no,no,pending,
VSL_EVAL_001113,FLEURS_12044,si_test,SIGNER_09,eval_sentence,tuy nhiên điều đó không đúng mặc dù có thứ gì đó được viết ở mặt sau của tài liệu nhưng đó không phải là bản đồ kho báu,,,,,,no,no,pending,
VSL_EVAL_001114,FLEURS_12044,si_test,SIGNER_10,eval_sentence,tuy nhiên điều đó không đúng mặc dù có thứ gì đó được viết ở mặt sau của tài liệu nhưng đó không phải là bản đồ kho báu,,,,,,no,no,pending,
VSL_EVAL_001115,FLEURS_12045,si_test,SIGNER_09,eval_sentence,ông ta cũng tham gia vào việc khắc các loại tiền giấy cho nhiều quốc gia những ví dụ gần đây về công việc của ông ấy bao gồm chân dung thủ tướng trên mặt trước của tờ 5 đô la Ca-na-đa và 100 đô la Ca-na-đa mới,,,,,,no,no,pending,
VSL_EVAL_001116,FLEURS_12045,si_test,SIGNER_10,eval_sentence,ông ta cũng tham gia vào việc khắc các loại tiền giấy cho nhiều quốc gia những ví dụ gần đây về công việc của ông ấy bao gồm chân dung thủ tướng trên mặt trước của tờ 5 đô la Ca-na-đa và 100 đô la Ca-na-đa mới,,,,,,no,no,pending,
VSL_EVAL_001117,FLEURS_12046,si_test,SIGNER_09,eval_sentence,hãy tỏ thái độ dứt khoát khi từ chối và đừng ngại giữ vững lập trường dù khác biệt văn hóa hay không điều đó cũng không biến sai thành đúng!,,,,,,no,no,pending,
VSL_EVAL_001118,FLEURS_12046,si_test,SIGNER_10,eval_sentence,hãy tỏ thái độ dứt khoát khi từ chối và đừng ngại giữ vững lập trường dù khác biệt văn hóa hay không điều đó cũng không biến sai thành đúng!,,,,,,no,no,pending,
VSL_EVAL_001119,FLEURS_12047,si_test,SIGNER_09,eval_sentence,một quả bom đã phát nổ phía bên ngoài văn phòng toàn quyền,,,,,,no,no,pending,
VSL_EVAL_001120,FLEURS_12047,si_test,SIGNER_10,eval_sentence,một quả bom đã phát nổ phía bên ngoài văn phòng toàn quyền,,,,,,no,no,pending,
VSL_EVAL_001121,FLEURS_12048,si_test,SIGNER_09,eval_sentence,cao nguyên Gi-da hay khu lăng mộ Gi-da trong thung lũng lăng mộ của ai cập có nhiều kim tự tháp trong đó đại kim tự tháp là kim tự tháp lớn nhất nhiều ngôi mộ nhỏ nhiều đền đài và tượng đại nhân sư,,,,,,no,no,pending,
VSL_EVAL_001122,FLEURS_12048,si_test,SIGNER_10,eval_sentence,cao nguyên Gi-da hay khu lăng mộ Gi-da trong thung lũng lăng mộ của ai cập có nhiều kim tự tháp trong đó đại kim tự tháp là kim tự tháp lớn nhất nhiều ngôi mộ nhỏ nhiều đền đài và tượng đại nhân sư,,,,,,no,no,pending,
VSL_EVAL_001123,FLEURS_12049,si_test,SIGNER_09,eval_sentence,bác sĩ malar Ba-la-su-bra-ma-ni-an 29 tuổi được phát hiện nằm trên mặt đất ven đường trong trang phục áo thun và đồ lót nồng nặc thuốc ở blu ash một vùng ngoại ô cách Xin-xin-na-ti 15 dặm về phía bắc,,,,,,no,no,pending,
VSL_EVAL_001124,FLEURS_12049,si_test,SIGNER_10,eval_sentence,bác sĩ malar Ba-la-su-bra-ma-ni-an 29 tuổi được phát hiện nằm trên mặt đất ven đường trong trang phục áo thun và đồ lót nồng nặc thuốc ở blu ash một vùng ngoại ô cách Xin-xin-na-ti 15 dặm về phía bắc,,,,,,no,no,pending,
VSL_EVAL_001125,FLEURS_12050,si_test,SIGNER_09,eval_sentence,trẻ em được đưa vào diện chăm sóc thay thế vì nhiều lý do từ không quan tâm đến lạm dụng hay thậm chí cưỡng đoạt,,,,,,no,no,pending,
VSL_EVAL_001126,FLEURS_12050,si_test,SIGNER_10,eval_sentence,trẻ em được đưa vào diện chăm sóc thay thế vì nhiều lý do từ không quan tâm đến lạm dụng hay thậm chí cưỡng đoạt,,,,,,no,no,pending,
VSL_EVAL_001127,FLEURS_12051,si_test,SIGNER_09,eval_sentence,Xun-đa-ban là vành đai rừng ngập mặn ven biển lớn nhất trên thế giới trải dài 80 km 50 dặm vào nội địa băng-la-đét và ấn độ từ bờ biển,,,,,,no,no,pending,
VSL_EVAL_001128,FLEURS_12051,si_test,SIGNER_10,eval_sentence,Xun-đa-ban là vành đai rừng ngập mặn ven biển lớn nhất trên thế giới trải dài 80 km 50 dặm vào nội địa băng-la-đét và ấn độ từ bờ biển,,,,,,no,no,pending,
VSL_EVAL_001129,FLEURS_12052,si_test,SIGNER_09,eval_sentence,thuật ngữ Sa-pha-ri được sử dụng phổ biến để chỉ việc du lịch đường bộ để chiêm ngưỡng cuộc sống hoang dã tại châu phi đặc biệt là xa-van,,,,,,no,no,pending,
VSL_EVAL_001130,FLEURS_12052,si_test,SIGNER_10,eval_sentence,thuật ngữ Sa-pha-ri được sử dụng phổ biến để chỉ việc du lịch đường bộ để chiêm ngưỡng cuộc sống hoang dã tại châu phi đặc biệt là xa-van,,,,,,no,no,pending,
VSL_EVAL_001131,FLEURS_12053,si_test,SIGNER_09,eval_sentence,các nhà khoa học đã có thể kết luận rằng vật chất tối ảnh hưởng tới vật chất tối khác giống như tính chất của vật chất thông thường,,,,,,no,no,pending,
VSL_EVAL_001132,FLEURS_12053,si_test,SIGNER_10,eval_sentence,các nhà khoa học đã có thể kết luận rằng vật chất tối ảnh hưởng tới vật chất tối khác giống như tính chất của vật chất thông thường,,,,,,no,no,pending,
VSL_EVAL_001133,FLEURS_12054,si_test,SIGNER_09,eval_sentence,chia sẻ chuyến đi dã ngoại qua hình thức trực tuyến cũng là một cách tuyệt vời để chiêm nghiệm lại chuyến đi và chia sẻ kinh nghiệm với những khóa học sinh sau,,,,,,no,no,pending,
VSL_EVAL_001134,FLEURS_12054,si_test,SIGNER_10,eval_sentence,chia sẻ chuyến đi dã ngoại qua hình thức trực tuyến cũng là một cách tuyệt vời để chiêm nghiệm lại chuyến đi và chia sẻ kinh nghiệm với những khóa học sinh sau,,,,,,no,no,pending,
VSL_EVAL_001135,FLEURS_12055,si_test,SIGNER_09,eval_sentence,công viên quốc gia Plít-vít-xê Lếch có khu rừng rậm rạp chủ yếu là cây sồi cây vân sam và cây linh sam và cùng với sự pha trộn thảm thực vật của vùng An-pơ và địa trung hải,,,,,,no,no,pending,
VSL_EVAL_001136,FLEURS_12055,si_test,SIGNER_10,eval_sentence,công viên quốc gia Plít-vít-xê Lếch có khu rừng rậm rạp chủ yếu là cây sồi cây vân sam và cây linh sam và cùng với sự pha trộn thảm thực vật của vùng An-pơ và địa trung hải,,,,,,no,no,pending,
VSL_EVAL_001137,FLEURS_12056,si_test,SIGNER_09,eval_sentence,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,,,,,,no,no,pending,
VSL_EVAL_001138,FLEURS_12056,si_test,SIGNER_10,eval_sentence,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,,,,,,no,no,pending,
VSL_EVAL_001139,FLEURS_12057,si_test,SIGNER_09,eval_sentence,hiện vẫn còn nhiều người nam và nữ còn sống đã sống sót qua thời gian bị giam cầm ở đây và thêm nhiều người nữa có thân nhân đã bị sát hại hoặc đã bị khổ lao đến chết tại nơi này cả người do thái lẫn những người không phải do thái,,,,,,no,no,pending,
VSL_EVAL_001140,FLEURS_12057,si_test,SIGNER_10,eval_sentence,hiện vẫn còn nhiều người nam và nữ còn sống đã sống sót qua thời gian bị giam cầm ở đây và thêm nhiều người nữa có thân nhân đã bị sát hại hoặc đã bị khổ lao đến chết tại nơi này cả người do thái lẫn những người không phải do thái,,,,,,no,no,pending,
VSL_EVAL_001141,FLEURS_12058,si_test,SIGNER_09,eval_sentence,đại kim tự tháp ở Gi-da là một trong bảy kì quan thế giới vẫn còn tồn tại cho đến ngày nay,,,,,,no,no,pending,
VSL_EVAL_001142,FLEURS_12058,si_test,SIGNER_10,eval_sentence,đại kim tự tháp ở Gi-da là một trong bảy kì quan thế giới vẫn còn tồn tại cho đến ngày nay,,,,,,no,no,pending,
VSL_EVAL_001143,FLEURS_12059,si_test,SIGNER_09,eval_sentence,về cơ bản hợp kim là hỗn hợp của hai kim loại trở lên đừng quên rằng có nhiều nguyên tố trên bảng tuần hoàn,,,,,,no,no,pending,
VSL_EVAL_001144,FLEURS_12059,si_test,SIGNER_10,eval_sentence,về cơ bản hợp kim là hỗn hợp của hai kim loại trở lên đừng quên rằng có nhiều nguyên tố trên bảng tuần hoàn,,,,,,no,no,pending,
VSL_EVAL_001145,FLEURS_12060,si_test,SIGNER_09,eval_sentence,thượng nghị sĩ và đệ nhất phu nhân Ác-hen-ti-na Crít-ti-na Phéc-nan-đét de Kiếc-nơ đương nhiệm đã tuyên bố ứng cử tổng thống vào tối hôm qua tại la Pla-ta một thành phố cách Bu-ê-nốt Ai-rét 50 kilomet 31 dặm,,,,,,no,no,pending,
VSL_EVAL_001146,FLEURS_12060,si_test,SIGNER_10,eval_sentence,thượng nghị sĩ và đệ nhất phu nhân Ác-hen-ti-na Crít-ti-na Phéc-nan-đét de Kiếc-nơ đương nhiệm đã tuyên bố ứng cử tổng thống vào tối hôm qua tại la Pla-ta một thành phố cách Bu-ê-nốt Ai-rét 50 kilomet 31 dặm,,,,,,no,no,pending,
VSL_EVAL_001147,FLEURS_12061,si_test,SIGNER_09,eval_sentence,gió mạnh mưa đá lượng mưa nhiều và cháy rừng là các loại và sự ảnh hưởng của thời tiết khắc nghiệt cũng như bão tố lốc xoáy vòi rồng biển và bão lốc xoáy nhiệt đới,,,,,,no,no,pending,
VSL_EVAL_001148,FLEURS_12061,si_test,SIGNER_10,eval_sentence,gió mạnh mưa đá lượng mưa nhiều và cháy rừng là các loại và sự ảnh hưởng của thời tiết khắc nghiệt cũng như bão tố lốc xoáy vòi rồng biển và bão lốc xoáy nhiệt đới,,,,,,no,no,pending,
VSL_EVAL_001149,FLEURS_12062,si_test,SIGNER_09,eval_sentence,trước khi quân đội có mặt Ha-i-ti không gặp phải các vấn đề liên quan đến bệnh này từ những năm 1800,,,,,,no,no,pending,
VSL_EVAL_001150,FLEURS_12062,si_test,SIGNER_10,eval_sentence,trước khi quân đội có mặt Ha-i-ti không gặp phải các vấn đề liên quan đến bệnh này từ những năm 1800,,,,,,no,no,pending,
VSL_EVAL_001151,FLEURS_12063,si_test,SIGNER_09,eval_sentence,sự căng thẳng càng giảm bớt thì sinh lực tích cực càng hiện hữu tất cả mọi người đều có tiềm năng tìm được sự yên bình và mãn nguyện tuyệt đối,,,,,,no,no,pending,
VSL_EVAL_001152,FLEURS_12063,si_test,SIGNER_10,eval_sentence,sự căng thẳng càng giảm bớt thì sinh lực tích cực càng hiện hữu tất cả mọi người đều có tiềm năng tìm được sự yên bình và mãn nguyện tuyệt đối,,,,,,no,no,pending,
VSL_EVAL_001153,FLEURS_12064,si_test,SIGNER_09,eval_sentence,phòng quản lý tình trạng khẩn cấp miền bắc Ma-ri-a-na cho biết không có báo cáo nào về tổn thất ở quốc gia này,,,,,,no,no,pending,
VSL_EVAL_001154,FLEURS_12064,si_test,SIGNER_10,eval_sentence,phòng quản lý tình trạng khẩn cấp miền bắc Ma-ri-a-na cho biết không có báo cáo nào về tổn thất ở quốc gia này,,,,,,no,no,pending,
VSL_EVAL_001155,FLEURS_12065,si_test,SIGNER_09,eval_sentence,trong giai đoạn xung đột dành độc lập do phong trào mau tổ chức một cuộc tụ họp hòa bình trong thành phố đã dẫn đến việc lãnh tụ Tu-pu-a Ta-ma-sê-sê Lê-a-lô-phi iii bị giết chết,,,,,,no,no,pending,
VSL_EVAL_001156,FLEURS_12065,si_test,SIGNER_10,eval_sentence,trong giai đoạn xung đột dành độc lập do phong trào mau tổ chức một cuộc tụ họp hòa bình trong thành phố đã dẫn đến việc lãnh tụ Tu-pu-a Ta-ma-sê-sê Lê-a-lô-phi iii bị giết chết,,,,,,no,no,pending,
VSL_EVAL_001157,FLEURS_12066,si_test,SIGNER_09,eval_sentence,quốc hội bắt đầu cấp kinh phí cho đề xướng chống khiêu dâm trong năm tài khóa 2005 và quy định rằng fbi phải dành 10 đặc vụ cho nội dung khiêu dâm người lớn,,,,,,no,no,pending,
VSL_EVAL_001158,FLEURS_12066,si_test,SIGNER_10,eval_sentence,quốc hội bắt đầu cấp kinh phí cho đề xướng chống khiêu dâm trong năm tài khóa 2005 và quy định rằng fbi phải dành 10 đặc vụ cho nội dung khiêu dâm người lớn,,,,,,no,no,pending,
VSL_EVAL_001159,FLEURS_12067,si_test,SIGNER_09,eval_sentence,vệ tinh được đưa vào vũ trụ bằng tên lửa các nhà khoa học sử dụng kính thiên văn trong không gian vì bầu khí quyển của trái đất làm biến dạng một số ánh sáng và hình ảnh quan sát của chúng ta,,,,,,no,no,pending,
VSL_EVAL_001160,FLEURS_12067,si_test,SIGNER_10,eval_sentence,vệ tinh được đưa vào vũ trụ bằng tên lửa các nhà khoa học sử dụng kính thiên văn trong không gian vì bầu khí quyển của trái đất làm biến dạng một số ánh sáng và hình ảnh quan sát của chúng ta,,,,,,no,no,pending,
VSL_EVAL_001161,FLEURS_12068,si_test,SIGNER_09,eval_sentence,các nhà khoa học hy vọng sẽ hiểu được cách thức hình thành của các hành tinh đặc biệt là trái đất được hình thành như thế nào bởi các sao chổi đã va chạm vào trái đất từ xa xưa,,,,,,no,no,pending,
VSL_EVAL_001162,FLEURS_12068,si_test,SIGNER_10,eval_sentence,các nhà khoa học hy vọng sẽ hiểu được cách thức hình thành của các hành tinh đặc biệt là trái đất được hình thành như thế nào bởi các sao chổi đã va chạm vào trái đất từ xa xưa,,,,,,no,no,pending,
VSL_EVAL_001163,FLEURS_12069,si_test,SIGNER_09,eval_sentence,Rô-lan-đô Men-đô-da đã bắn vào các du khách bằng khẩu súng trường m16 của hắn,,,,,,no,no,pending,
VSL_EVAL_001164,FLEURS_12069,si_test,SIGNER_10,eval_sentence,Rô-lan-đô Men-đô-da đã bắn vào các du khách bằng khẩu súng trường m16 của hắn,,,,,,no,no,pending,
VSL_EVAL_001165,FLEURS_12070,si_test,SIGNER_09,eval_sentence,Nếch-gien là hệ thống mà faa tuyên bố sẽ cho phép máy bay bay quãng đường ngắn hơn và tiết triệu hàng triệu ga-lông nhiên liệu mỗi năm và cắt giảm lượng khí thải cacbon,,,,,,no,no,pending,
VSL_EVAL_001166,FLEURS_12070,si_test,SIGNER_10,eval_sentence,Nếch-gien là hệ thống mà faa tuyên bố sẽ cho phép máy bay bay quãng đường ngắn hơn và tiết triệu hàng triệu ga-lông nhiên liệu mỗi năm và cắt giảm lượng khí thải cacbon,,,,,,no,no,pending,
VSL_EVAL_001167,FLEURS_12071,si_test,SIGNER_09,eval_sentence,theo Kun-đa-li-ni yô-ga năng lượng Kun-đa-li-ni năng lượng giác ngộ được đánh thức thông qua những tư thế yô-ga các bài tập thở những câu thần chú và sự hình dung,,,,,,no,no,pending,
VSL_EVAL_001168,FLEURS_12071,si_test,SIGNER_10,eval_sentence,theo Kun-đa-li-ni yô-ga năng lượng Kun-đa-li-ni năng lượng giác ngộ được đánh thức thông qua những tư thế yô-ga các bài tập thở những câu thần chú và sự hình dung,,,,,,no,no,pending,
VSL_EVAL_001169,FLEURS_12072,si_test,SIGNER_09,eval_sentence,kết quả là người biểu diễn hút cần sa cùng lên sân khấu và chính nhà hát khuyến khích khán giả tham gia,,,,,,no,no,pending,
VSL_EVAL_001170,FLEURS_12072,si_test,SIGNER_10,eval_sentence,kết quả là người biểu diễn hút cần sa cùng lên sân khấu và chính nhà hát khuyến khích khán giả tham gia,,,,,,no,no,pending,
VSL_EVAL_001171,FLEURS_12073,si_test,SIGNER_09,eval_sentence,có thể có nhiều lưu vực ảnh hưởng trên sườn kế cận bởi vì tầng vỏ mỏng hơn dung nham dễ trồi lên khỏi bề mặt hơn,,,,,,no,no,pending,
VSL_EVAL_001172,FLEURS_12073,si_test,SIGNER_10,eval_sentence,có thể có nhiều lưu vực ảnh hưởng trên sườn kế cận bởi vì tầng vỏ mỏng hơn dung nham dễ trồi lên khỏi bề mặt hơn,,,,,,no,no,pending,
VSL_EVAL_001173,FLEURS_12074,si_test,SIGNER_09,eval_sentence,"""anh ta [Oên] từ đầu đã nói dối chúng tôi. đầu tiên bằng việc làm như thể vì những lý do hợp pháp. thứ nữa bằng việc giả bộ như đang lắng nghe chúng tôi anh ta đã có màn xóa dấu vết đầy ngoạn mục.",,,,,,no,no,pending,
VSL_EVAL_001174,FLEURS_12074,si_test,SIGNER_10,eval_sentence,"""anh ta [Oên] từ đầu đã nói dối chúng tôi. đầu tiên bằng việc làm như thể vì những lý do hợp pháp. thứ nữa bằng việc giả bộ như đang lắng nghe chúng tôi anh ta đã có màn xóa dấu vết đầy ngoạn mục.",,,,,,no,no,pending,
VSL_EVAL_001175,FLEURS_12075,si_test,SIGNER_09,eval_sentence,xe buýt Xcốt-tuộc số 403 thường xuyên chạy đến Xin-tra dừng ở Ca-bô da Rô-ca,,,,,,no,no,pending,
VSL_EVAL_001176,FLEURS_12075,si_test,SIGNER_10,eval_sentence,xe buýt Xcốt-tuộc số 403 thường xuyên chạy đến Xin-tra dừng ở Ca-bô da Rô-ca,,,,,,no,no,pending,
VSL_EVAL_001177,FLEURS_12076,si_test,SIGNER_09,eval_sentence,các nguồn thực vật có thể tiếp cận nhanh nhất hẳn sẽ là nguồn protein có trong lá và cây họ đậu nhưng chúng khó cho những loài linh trưởng như chúng ta tiêu hóa trừ khi được nấu chín,,,,,,no,no,pending,
VSL_EVAL_001178,FLEURS_12076,si_test,SIGNER_10,eval_sentence,các nguồn thực vật có thể tiếp cận nhanh nhất hẳn sẽ là nguồn protein có trong lá và cây họ đậu nhưng chúng khó cho những loài linh trưởng như chúng ta tiêu hóa trừ khi được nấu chín,,,,,,no,no,pending,
VSL_EVAL_001179,FLEURS_12077,si_test,SIGNER_09,eval_sentence,hãy nghĩ hành trình trượt tuyết tương tự như một hành trình đi bộ đường dài,,,,,,no,no,pending,
VSL_EVAL_001180,FLEURS_12077,si_test,SIGNER_10,eval_sentence,hãy nghĩ hành trình trượt tuyết tương tự như một hành trình đi bộ đường dài,,,,,,no,no,pending,
VSL_EVAL_001181,FLEURS_12078,si_test,SIGNER_09,eval_sentence,máy tính A-sút eee được ra mắt trên toàn thế giới trước đó với các yếu tố tiết kiệm chi phí và tính năng trở thành chủ đề nóng trong năm 2007 tại tháng cntt đài bắc,,,,,,no,no,pending,
VSL_EVAL_001182,FLEURS_12078,si_test,SIGNER_10,eval_sentence,máy tính A-sút eee được ra mắt trên toàn thế giới trước đó với các yếu tố tiết kiệm chi phí và tính năng trở thành chủ đề nóng trong năm 2007 tại tháng cntt đài bắc,,,,,,no,no,pending,
VSL_EVAL_001183,FLEURS_12079,si_test,SIGNER_09,eval_sentence,đây là một cơ hội tốt để ngắm nhìn hiện tượng cực quang vì bầu trời sẽ ít nhiều tối hơn trong cả ngày,,,,,,no,no,pending,
VSL_EVAL_001184,FLEURS_12079,si_test,SIGNER_10,eval_sentence,đây là một cơ hội tốt để ngắm nhìn hiện tượng cực quang vì bầu trời sẽ ít nhiều tối hơn trong cả ngày,,,,,,no,no,pending,
VSL_EVAL_001185,FLEURS_12080,si_test,SIGNER_09,eval_sentence,ở một số nơi chỉ cần đun nước sôi một phút là đủ trong khi ở những nơi khác cần phải đun sôi vài phút,,,,,,no,no,pending,
VSL_EVAL_001186,FLEURS_12080,si_test,SIGNER_10,eval_sentence,ở một số nơi chỉ cần đun nước sôi một phút là đủ trong khi ở những nơi khác cần phải đun sôi vài phút,,,,,,no,no,pending,
VSL_EVAL_001187,FLEURS_12081,si_test,SIGNER_09,eval_sentence,quần đảo nằm cách bán đảo 120 km phía bắc Pê-nin-su-la đảo lớn nhất là king Gioóc-giơ với sự hiện diện của làng vi-la Lát Ết-trê-lát,,,,,,no,no,pending,
VSL_EVAL_001188,FLEURS_12081,si_test,SIGNER_10,eval_sentence,quần đảo nằm cách bán đảo 120 km phía bắc Pê-nin-su-la đảo lớn nhất là king Gioóc-giơ với sự hiện diện của làng vi-la Lát Ết-trê-lát,,,,,,no,no,pending,
VSL_EVAL_001189,FLEURS_12082,si_test,SIGNER_09,eval_sentence,ngoài ra sau cuộc cách mạng các nghề nghiệp đã mở cửa cho tất cả nam giới đi xin việc giúp cho những người nhiều tham vọng nhất được thành công,,,,,,no,no,pending,
VSL_EVAL_001190,FLEURS_12082,si_test,SIGNER_10,eval_sentence,ngoài ra sau cuộc cách mạng các nghề nghiệp đã mở cửa cho tất cả nam giới đi xin việc giúp cho những người nhiều tham vọng nhất được thành công,,,,,,no,no,pending,
VSL_EVAL_001191,FLEURS_12083,si_test,SIGNER_09,eval_sentence,Mít-chen Go-li của Ô-xtrây-li-a về đích ở vị trí thứ mười một ở cuộc đua Su-pơ-g đứng dành cho nam đối thủ đến từ séc Ôn-đrích Giê-li-nếch về đích ở vị trí thứ mười sáu ở cuộc đua Su-pơ-g ngồi dành cho nam,,,,,,no,no,pending,
VSL_EVAL_001192,FLEURS_12083,si_test,SIGNER_10,eval_sentence,Mít-chen Go-li của Ô-xtrây-li-a về đích ở vị trí thứ mười một ở cuộc đua Su-pơ-g đứng dành cho nam đối thủ đến từ séc Ôn-đrích Giê-li-nếch về đích ở vị trí thứ mười sáu ở cuộc đua Su-pơ-g ngồi dành cho nam,,,,,,no,no,pending,
VSL_EVAL_001193,FLEURS_12084,si_test,SIGNER_09,eval_sentence,bản báo cáo chỉ trích nặng nề hầu như tất cả mọi khía cạnh trong chính sách hiện hành mà cơ quan hành pháp dành cho I-rắc và kêu gọi sự chuyển hướng ngay lập tức,,,,,,no,no,pending,
VSL_EVAL_001194,FLEURS_12084,si_test,SIGNER_10,eval_sentence,bản báo cáo chỉ trích nặng nề hầu như tất cả mọi khía cạnh trong chính sách hiện hành mà cơ quan hành pháp dành cho I-rắc và kêu gọi sự chuyển hướng ngay lập tức,,,,,,no,no,pending,
VSL_EVAL_001195,FLEURS_12085,si_test,SIGNER_09,eval_sentence,điều này có vẻ hợp lý vì ta không cảm thấy trái đất đang di chuyển phải không,,,,,,no,no,pending,
VSL_EVAL_001196,FLEURS_12085,si_test,SIGNER_10,eval_sentence,điều này có vẻ hợp lý vì ta không cảm thấy trái đất đang di chuyển phải không,,,,,,no,no,pending,
VSL_EVAL_001197,FLEURS_12086,si_test,SIGNER_09,eval_sentence,E-rô-xmít đã huỷ các buổi trình diễn còn lại trong chuyến lưu diễn của họ,,,,,,no,no,pending,
VSL_EVAL_001198,FLEURS_12086,si_test,SIGNER_10,eval_sentence,E-rô-xmít đã huỷ các buổi trình diễn còn lại trong chuyến lưu diễn của họ,,,,,,no,no,pending,
VSL_EVAL_001199,FLEURS_12087,si_test,SIGNER_09,eval_sentence,các chính sách huỷ có khác nhau tuy nhiên tính đến cuối tháng 3 hầu hết các chính sách huỷ do vi-rút cô-rô-na đều không cho phép gia hạn đến tháng 7 năm 2020 - thời điểm diễn ra thế vận hội theo kế hoạch,,,,,,no,no,pending,
VSL_EVAL_001200,FLEURS_12087,si_test,SIGNER_10,eval_sentence,các chính sách huỷ có khác nhau tuy nhiên tính đến cuối tháng 3 hầu hết các chính sách huỷ do vi-rút cô-rô-na đều không cho phép gia hạn đến tháng 7 năm 2020 - thời điểm diễn ra thế vận hội theo kế hoạch,,,,,,no,no,pending,
VSL_EVAL_001201,FLEURS_12088,si_test,SIGNER_09,eval_sentence,người ta chỉ có thể tự hỏi rồi đây bàn phím sẽ có số phận như thế nào khi một thứ gì đó mới hơn xuất hiện,,,,,,no,no,pending,
VSL_EVAL_001202,FLEURS_12088,si_test,SIGNER_10,eval_sentence,người ta chỉ có thể tự hỏi rồi đây bàn phím sẽ có số phận như thế nào khi một thứ gì đó mới hơn xuất hiện,,,,,,no,no,pending,
VSL_EVAL_001203,FLEURS_12089,si_test,SIGNER_09,eval_sentence,Lắc-kha Sing cũng trình bày Cha-pan bhog Ba-gian ca kĩ Ra-giu Khan-đen-wan hát cùng ông,,,,,,no,no,pending,
VSL_EVAL_001204,FLEURS_12089,si_test,SIGNER_10,eval_sentence,Lắc-kha Sing cũng trình bày Cha-pan bhog Ba-gian ca kĩ Ra-giu Khan-đen-wan hát cùng ông,,,,,,no,no,pending,
VSL_EVAL_001205,FLEURS_12090,si_test,SIGNER_09,eval_sentence,bầy gồm có một đến ba con đực trưởng thành có họ hàng với nhau cùng với khoảng ba mươi con cái và các con con,,,,,,no,no,pending,
VSL_EVAL_001206,FLEURS_12090,si_test,SIGNER_10,eval_sentence,bầy gồm có một đến ba con đực trưởng thành có họ hàng với nhau cùng với khoảng ba mươi con cái và các con con,,,,,,no,no,pending,
VSL_EVAL_001207,FLEURS_12091,si_test,SIGNER_09,eval_sentence,do cấu trúc địa hình dưới nước dòng chảy ngược tập trung tại một số khu vực sâu hơn và dòng chảy nhanh đến vùng nước sâu có thể hình thành ở đó,,,,,,no,no,pending,
VSL_EVAL_001208,FLEURS_12091,si_test,SIGNER_10,eval_sentence,do cấu trúc địa hình dưới nước dòng chảy ngược tập trung tại một số khu vực sâu hơn và dòng chảy nhanh đến vùng nước sâu có thể hình thành ở đó,,,,,,no,no,pending,
VSL_EVAL_001209,FLEURS_12092,si_test,SIGNER_09,eval_sentence,mọi thứ trong vũ trụ đều được tạo thành bởi vật chất tất cả vật chất được tạo nên bởi các hạt cực nhỏ gọi là nguyên tử,,,,,,no,no,pending,
VSL_EVAL_001210,FLEURS_12092,si_test,SIGNER_10,eval_sentence,mọi thứ trong vũ trụ đều được tạo thành bởi vật chất tất cả vật chất được tạo nên bởi các hạt cực nhỏ gọi là nguyên tử,,,,,,no,no,pending,
VSL_EVAL_001211,FLEURS_12093,si_test,SIGNER_09,eval_sentence,một số nguyên tử có hạt nhân không ổn định đồng nghĩa với việc chúng có khuynh hướng vỡ ra với ít hoặc không ảnh hưởng,,,,,,no,no,pending,
