recording_id,segment_id,split,signer_id,domain,genre,emotion,length_bucket,text_format,utterance_count,segmented_word_count,estimated_duration_seconds,segment_text,named_entities,named_entity_handling,safety_level,qc_flags,near_dup_cluster,review_status,source,source_ids,license_class,signer_instruction
VSL_EVAL_001413,FLEURS_12194,si_test,SIGNER_09,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,39,29,bên cạnh đó giữa các triều đại là những giai đoạn bất ổn khi các châu bị chia rẽ giai đoạn nổi tiếng nhất là thời tam quốc kéo dài trong 60 năm giữa nhà hán và nhà tấn,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12194,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001414,FLEURS_12194,si_test,SIGNER_10,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,39,29,bên cạnh đó giữa các triều đại là những giai đoạn bất ổn khi các châu bị chia rẽ giai đoạn nổi tiếng nhất là thời tam quốc kéo dài trong 60 năm giữa nhà hán và nhà tấn,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12194,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001415,FLEURS_12195,si_test,SIGNER_09,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,42,32,những lý thuyết này xem xét điều gì thúc đẩy một số người làm được những việc mà họ muốn và có yếu tố nào trong môi trường sống khiến cho họ làm hay không làm một số việc nào đó không,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12195,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001416,FLEURS_12195,si_test,SIGNER_10,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,42,32,những lý thuyết này xem xét điều gì thúc đẩy một số người làm được những việc mà họ muốn và có yếu tố nào trong môi trường sống khiến cho họ làm hay không làm một số việc nào đó không,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12195,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001417,FLEURS_12196,si_test,SIGNER_09,Du lịch,eval_sentence,,eval_sentence,eval_sentence,1,31,23,bạn cũng có thể muốn tham khảo lời khuyên của các chính phủ khác ngoài chính phủ của bạn nhưng lời khuyên của họ là dành cho công dân của họ,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12196,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001418,FLEURS_12196,si_test,SIGNER_10,Du lịch,eval_sentence,,eval_sentence,eval_sentence,1,31,23,bạn cũng có thể muốn tham khảo lời khuyên của các chính phủ khác ngoài chính phủ của bạn nhưng lời khuyên của họ là dành cho công dân của họ,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12196,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001419,FLEURS_12197,si_test,SIGNER_09,Học đường,eval_sentence,,eval_sentence,eval_sentence,1,33,25,chuyến đi thực tế là một phần quan trọng trong lớp học giáo viên khá thường xuyên đưa học sinh tới những nơi mà việc đi xe buýt không phải là lựa chọn,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12197,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001420,FLEURS_12197,si_test,SIGNER_10,Học đường,eval_sentence,,eval_sentence,eval_sentence,1,33,25,chuyến đi thực tế là một phần quan trọng trong lớp học giáo viên khá thường xuyên đưa học sinh tới những nơi mà việc đi xe buýt không phải là lựa chọn,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12197,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001421,FLEURS_12198,si_test,SIGNER_09,Du lịch,eval_sentence,,eval_sentence,eval_sentence,1,42,32,tương tự như vậy bằng việc sở hữu thị thực Sen-ghen bạn không cần phải nộp đơn xin thị thực riêng biệt cho mỗi quốc gia thành viên Sen-ghen vì vậy tiết kiệm thời gian tiền bạc và thủ tục hồ sơ,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12198,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001422,FLEURS_12198,si_test,SIGNER_10,Du lịch,eval_sentence,,eval_sentence,eval_sentence,1,42,32,tương tự như vậy bằng việc sở hữu thị thực Sen-ghen bạn không cần phải nộp đơn xin thị thực riêng biệt cho mỗi quốc gia thành viên Sen-ghen vì vậy tiết kiệm thời gian tiền bạc và thủ tục hồ sơ,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12198,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001423,FLEURS_12199,si_test,SIGNER_09,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,37,28,tam quốc là một trong những kỷ nguyên đẫm máu nhất trong lịch sử trung hoa cổ đại hàng ngàn người đã chết chỉ để tranh ngồi vào ngai vàng trong đại điện ở thành tây an,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12199,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001424,FLEURS_12199,si_test,SIGNER_10,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,37,28,tam quốc là một trong những kỷ nguyên đẫm máu nhất trong lịch sử trung hoa cổ đại hàng ngàn người đã chết chỉ để tranh ngồi vào ngai vàng trong đại điện ở thành tây an,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12199,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001425,FLEURS_12200,si_test,SIGNER_09,Gia đình,eval_sentence,,eval_sentence,eval_sentence,1,13,10,những cặp đôi này đã quyết định lên kế hoạch nhận con nuôi,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12200,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001426,FLEURS_12200,si_test,SIGNER_10,Gia đình,eval_sentence,,eval_sentence,eval_sentence,1,13,10,những cặp đôi này đã quyết định lên kế hoạch nhận con nuôi,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12200,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001427,FLEURS_12201,si_test,SIGNER_09,Động vật,eval_sentence,,eval_sentence,eval_sentence,1,21,16,các nhà côn trùng học sử dụng thuật ngữ bọ với nghĩa chính thức để đặt cho nhóm côn trùng này,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12201,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001428,FLEURS_12201,si_test,SIGNER_10,Động vật,eval_sentence,,eval_sentence,eval_sentence,1,21,16,các nhà côn trùng học sử dụng thuật ngữ bọ với nghĩa chính thức để đặt cho nhóm côn trùng này,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12201,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001429,FLEURS_12202,si_test,SIGNER_09,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,47,35,từ văn minh xuất phát từ civilis trong tiếng latinh nghĩa là thuộc nhân dân liên quan đến civis trong tiếng latinh nghĩa là công dân và civitas nghĩa là thành phố hay thành bang và nó cũng phần nào xác định quy mô của xã hội,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12202,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001430,FLEURS_12202,si_test,SIGNER_10,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,47,35,từ văn minh xuất phát từ civilis trong tiếng latinh nghĩa là thuộc nhân dân liên quan đến civis trong tiếng latinh nghĩa là công dân và civitas nghĩa là thành phố hay thành bang và nó cũng phần nào xác định quy mô của xã hội,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12202,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001431,FLEURS_12203,si_test,SIGNER_09,Giải trí,eval_sentence,,eval_sentence,eval_sentence,1,36,27,theo quy tắc này vị trí hữu hiệu nhất dành cho chủ thể chính là giao điểm của các đường phân chia hình ảnh thành ba phần theo chiều dọc và chiều ngang xem ví dụ,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12203,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001432,FLEURS_12203,si_test,SIGNER_10,Giải trí,eval_sentence,,eval_sentence,eval_sentence,1,36,27,theo quy tắc này vị trí hữu hiệu nhất dành cho chủ thể chính là giao điểm của các đường phân chia hình ảnh thành ba phần theo chiều dọc và chiều ngang xem ví dụ,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12203,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001433,FLEURS_12204,si_test,SIGNER_09,Thời tiết và Mùa,eval_sentence,,eval_sentence,eval_sentence,1,27,20,bất kỳ ai muốn lái xe trên khu vực cao hoặc băng đèo đều cần cân khả năng có tuyết rơi băng hoặc nhiệt độ đóng băng,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12204,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001434,FLEURS_12204,si_test,SIGNER_10,Thời tiết và Mùa,eval_sentence,,eval_sentence,eval_sentence,1,27,20,bất kỳ ai muốn lái xe trên khu vực cao hoặc băng đèo đều cần cân khả năng có tuyết rơi băng hoặc nhiệt độ đóng băng,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12204,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001435,FLEURS_12205,si_test,SIGNER_09,Du lịch,eval_sentence,,eval_sentence,eval_sentence,1,45,34,mặc dù Gô-ma vẫn trong giới hạn an toàn cho phép mọi chuyến ghé thăm từ bên ngoài thành phố này vẫn cần được nghiên cứu kỹ lưỡng để tìm hiểu về tình trạng chiến đấu hiện đang tồn tại ở tỉnh bắc Ki-vu này,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12205,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001436,FLEURS_12205,si_test,SIGNER_10,Du lịch,eval_sentence,,eval_sentence,eval_sentence,1,45,34,mặc dù Gô-ma vẫn trong giới hạn an toàn cho phép mọi chuyến ghé thăm từ bên ngoài thành phố này vẫn cần được nghiên cứu kỹ lưỡng để tìm hiểu về tình trạng chiến đấu hiện đang tồn tại ở tỉnh bắc Ki-vu này,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12205,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001437,FLEURS_12206,si_test,SIGNER_09,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,22,16,thủ đô của Môn-đô-va là Ki-si-nhâu. ngôn ngữ địa phương là tiếng Ru-ma-ni nhưng tiếng nga cũng được sử dụng rộng rãi,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12206,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001438,FLEURS_12206,si_test,SIGNER_10,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,22,16,thủ đô của Môn-đô-va là Ki-si-nhâu. ngôn ngữ địa phương là tiếng Ru-ma-ni nhưng tiếng nga cũng được sử dụng rộng rãi,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12206,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001439,FLEURS_12207,si_test,SIGNER_09,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,19,14,sau khi xảy ra tai nạn Gíp-xơn đã được đưa vào bệnh viện nhưng mất không lâu sau đó,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12207,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001440,FLEURS_12207,si_test,SIGNER_10,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,19,14,sau khi xảy ra tai nạn Gíp-xơn đã được đưa vào bệnh viện nhưng mất không lâu sau đó,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12207,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001441,FLEURS_12208,si_test,SIGNER_09,Phương tiện di chuyển,eval_sentence,,eval_sentence,eval_sentence,1,29,22,nếu không quen lái xe trên những đường quê thì bạn nên chuẩn bị tinh thần cho những con dốc đứng làn đường hẹp và những khúc cua gắt,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12208,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001442,FLEURS_12208,si_test,SIGNER_10,Phương tiện di chuyển,eval_sentence,,eval_sentence,eval_sentence,1,29,22,nếu không quen lái xe trên những đường quê thì bạn nên chuẩn bị tinh thần cho những con dốc đứng làn đường hẹp và những khúc cua gắt,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12208,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001443,FLEURS_12209,si_test,SIGNER_09,Du lịch,eval_sentence,,eval_sentence,eval_sentence,1,23,17,đảo hồng kông đặt tên cho lãnh thổ hồng kông và đó là nơi mà nhiều du khách coi là tiêu điểm chính,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12209,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001444,FLEURS_12209,si_test,SIGNER_10,Du lịch,eval_sentence,,eval_sentence,eval_sentence,1,23,17,đảo hồng kông đặt tên cho lãnh thổ hồng kông và đó là nơi mà nhiều du khách coi là tiêu điểm chính,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12209,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001445,FLEURS_12210,si_test,SIGNER_09,Sức khỏe,eval_sentence,,eval_sentence,eval_sentence,1,41,31,tuy nhiên dường như tỷ lệ xdr-tb trong tổng số người mắc bệnh lao vẫn còn ở mức thấp chỉ có 6.000 trong tổng số 330.000 người bị nhiễm bệnh tại một thời điểm cụ thể bất kỳ tại nam phi,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12210,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001446,FLEURS_12210,si_test,SIGNER_10,Sức khỏe,eval_sentence,,eval_sentence,eval_sentence,1,41,31,tuy nhiên dường như tỷ lệ xdr-tb trong tổng số người mắc bệnh lao vẫn còn ở mức thấp chỉ có 6.000 trong tổng số 330.000 người bị nhiễm bệnh tại một thời điểm cụ thể bất kỳ tại nam phi,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12210,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
VSL_EVAL_001447,FLEURS_12211,si_test,SIGNER_09,Xã hội,eval_sentence,,eval_sentence,eval_sentence,1,44,33,cơ quan trung ương của giáo hội đã tọa lạc ở Rô-ma hơn một ngàn năm qua và sự tập trung quyền lực và tiền bạc này khiến nhiều người thắc mắc là liệu giáo lý nói trên có được tuân theo hay không,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,,qc_pass_pending_human_vsl_review,transcriptions.csv,FLEURS_12211,flores_derived_CC-BY-SA-4.0,"Đây là 1 câu đơn (bộ đánh giá). Ký tự nhiên, trọn câu, không thêm bớt nội dung. Giữ tay/mặt/thân trên trong khung hình. Tên riêng chưa có ký hiệu -> đánh vần tay (FS:)."
